date;city;duration;shape;location
21/03/2004;lewistown;180;OTRA;(47.0625,-109.4275)
17/02/2008;san francisco;90;OTRA;(37.775,-122.4183333)
22/04/2010;lagrangeville;300;OTRA;(41.6508333,-73.7633333)
08/04/2006;pecos;600;OTRA;(35.5741667,-105.6744444)
26/08/1970;brady;37800;CIRCULAR;(31.135,-99.3347222)
16/09/2012;liberty;45;TRIANGULAR;(39.72,-84.325)
22/03/1996;maple valley;45;OTRA;(47.4066667,-122.0375)
07/11/2003;port angeles;600;OTRA;(48.1183333,-123.4294444)
12/01/2014;northern cambria;180;CIRCULAR;(40.6591667,-78.7819444)
15/12/2006;deerfield;1800;OTRA;(42.1711111,-87.8444444)
18/12/2004;rocky mount;240;CIRCULAR;(38.2722222,-92.7194444)
30/05/2010;las vegas;1800;OTRA;(36.175,-115.1363889)
25/08/2013;syracuse;120;OTRA;(43.0480556,-76.1477778)
25/10/2006;cooper city;120;OTRA;(26.0569444,-80.2719444)
05/06/2013;binghamton;180;OTRA;(42.0986111,-75.9183333)
09/09/2012;arcata;600;OTRA;(40.8666667,-124.0816667)
14/04/2011;janesville;7200;OTRA;(40.2966667,-120.5230556)
28/05/2000;spring (north harris co.);600;OTRA;(30.0797222,-95.4169444)
10/02/2006;seattle;120;OTRA;(47.6063889,-122.3308333)
04/05/2002;oak glen;120;OTRA;(34.0494444,-116.9469444)
01/08/2011;clinton;60;OTRA;(47.9786111,-122.3544444)
09/06/1999;the colony;30;OTRA;(33.0888889,-96.8861111)
03/10/2013;barre;120;TRIANGULAR;(44.1969444,-72.5025)
17/01/2003;north charleston;900;OTRA;(32.8544444,-79.975)
16/12/2008;corvallis;120;OTRA;(44.5647222,-123.2608333)
14/05/2007;st. louis;120;OTRA;(38.6272222,-90.1977778)
19/12/2005;columbia;900;OTRA;(31.2516667,-89.8375)
12/06/2012;surprise;12;OTRA;(33.6305556,-112.3325)
10/10/2010;north charleston;180;OTRA;(32.8544444,-79.975)
05/06/2004;polk (south of);20;OTRA;(37.7291667,-93.2991667)
30/04/2006;walla walla;600;CIRCULAR;(46.0647222,-118.3419444)
29/06/1998;reno;2700;CIRCULAR;(39.5297222,-119.8127778)
15/10/1998;new albany;3600;OTRA;(38.2855556,-85.8241667)
08/09/2003;wichita falls;600;OTRA;(33.9136111,-98.4930556)
25/01/2009;mesa;2400;OTRA;(33.4222222,-111.8219444)
31/12/2003;canyon lake;7200;OTRA;(33.685,-117.2722222)
27/06/2012;minneapolis;600;OTRA;(44.98,-93.2636111)
06/08/2013;fayetteville;120;TRIANGULAR;(35.0525,-78.8786111)
04/10/2007;browder;3600;OTRA;(37.1972222,-87.0363889)
03/09/2009;healy;3600;OTRA;(63.8569444,-148.9661111)
01/01/2010;antioch;1800;OTRA;(38.005,-121.8047222)
14/10/2011;scottsdale;240;TRIANGULAR;(33.5091667,-111.8983333)
05/08/2004;sparks;7200;OTRA;(39.535,-119.7516667)
12/11/2012;norristown;600;OTRA;(40.1213889,-75.3402778)
01/05/2000;westlake;60;OTRA;(30.2419444,-93.2505556)
11/01/2009;christmas valley;900;OTRA;(43.2363889,-120.6358333)
08/10/2000;hayward;3600;CIRCULAR;(37.6688889,-122.0797222)
25/08/2004;midland;660;OTRA;(31.9972222,-102.0775)
21/10/2011;pelham (valleydale exit getting onto i-65 n);720;CIRCULAR;(33.2855556,-86.81)
28/10/2007;hendersonville;1200;OTRA;(36.3047222,-86.62)
20/07/2011;memphis;1800;OTRA;(35.1494444,-90.0488889)
19/09/2005;miami;30;OTRA;(25.7738889,-80.1938889)
16/04/2000;new york city (brooklyn);15;OTRA;(40.7141667,-74.0063889)
17/04/2005;springfield;180;OTRA;(39.8016667,-89.6436111)
28/11/1998;douglasville (west of atlanta);7200;CIRCULAR;(33.7513889,-84.7477778)
16/11/1999;detroit;30;OTRA;(42.3313889,-83.0458333)
12/04/2011;brazil;14400;OTRA;(39.5236111,-87.125)
15/02/1999;phoenix;1200;OTRA;(33.4483333,-112.0733333)
11/02/2013;townsend;240;OTRA;(35.6752778,-83.7558333)
02/02/1997;thackery;5;OTRA;(40.0555556,-83.9188889)
26/09/2013;frankfort;1500;OTRA;(44.6336111,-86.2344444)
26/10/1999;concord (near);120;OTRA;(35.4086111,-80.5797222)
08/03/2012;baltimore;10;OTRA;(39.2902778,-76.6125)
15/06/1965;delano;900;OTRA;(35.7688889,-119.2461111)
27/11/1999;urbana;37800;OTRA;(40.1105556,-88.2072222)
13/09/2007;maysville;1800;OTRA;(38.6411111,-83.7444444)
14/05/2009;san francisco;300;OTRA;(37.775,-122.4183333)
07/06/2003;culleoka;1800;OTRA;(35.4794444,-86.9830556)
02/07/2005;portsmouth;7200;TRIANGULAR;(38.7316667,-82.9977778)
23/02/2005;ft. shawnee;300;TRIANGULAR;(40.6866667,-84.1377778)
08/09/2009;roseville;5;OTRA;(38.7522222,-121.2869444)
19/06/2005;mishawaka;180;OTRA;(41.6619444,-86.1586111)
27/12/2010;west covina;120;OTRA;(34.09,-117.8894444)
16/10/2008;avon;300;OTRA;(41.4516667,-82.0355556)
15/08/1997;acton (approx.);25;OTRA;(34.47,-118.1958333)
28/08/1999;wichita;480;OTRA;(37.6922222,-97.3372222)
18/07/2000;twin falls;70;OTRA;(42.5630556,-114.46)
15/02/1954;burney;1800;OTRA;(40.8825,-121.6597222)
10/08/2013;beech creek;360;CIRCULAR;(41.0758333,-77.5888889)
24/10/1998;milwaukee;120;OTRA;(43.0388889,-87.9063889)
25/08/1994;new york city;300;OTRA;(40.7141667,-74.0063889)
18/05/2001;healdsburg;2;TRIANGULAR;(38.6105556,-122.8680556)
01/07/2000;midland;240;OTRA;(43.6155556,-84.2472222)
12/05/2007;portsmouth;90;OTRA;(38.7316667,-82.9977778)
09/01/2003;pageland;8;OTRA;(34.7730556,-80.3919444)
31/01/2009;hackberry;240;OTRA;(29.9958333,-93.3419444)
21/08/2012;green bay;600;OTRA;(44.5191667,-88.0197222)
11/03/2006;santa cruz;120;OTRA;(36.9741667,-122.0297222)
23/01/2010;pacific grove;480;OTRA;(36.6177778,-121.9155556)
07/03/1998;port charlotte;180;OTRA;(26.9758333,-82.0908333)
01/08/1963;amsterdam;240;OTRA;(42.9386111,-74.1886111)
10/10/2007;indio;600;OTRA;(33.7205556,-116.2147222)
04/09/2008;edmonds;90;OTRA;(47.8108333,-122.3761111)
11/08/2013;kennebunk;180;TRIANGULAR;(43.3838889,-70.5452778)
25/06/2005;lynnwood;600;OTRA;(47.8211111,-122.3138889)
17/11/1998;knoxville;20;OTRA;(35.9605556,-83.9208333)
10/09/2001;vancouver;6;OTRA;(45.6388889,-122.6602778)
08/03/2008;gastonia;25;OTRA;(35.2619444,-81.1875)
09/05/2000;canfield  (oh/pa border);300;OTRA;(41.025,-80.7611111)
19/12/2013;stockton;35;OTRA;(37.9577778,-121.2897222)
29/02/2000;antioch;120;OTRA;(38.005,-121.8047222)
12/07/2000;gilbert;600;OTRA;(33.3527778,-111.7883333)
10/06/2011;lewistown;20;OTRA;(40.5991667,-77.5716667)
09/07/1966;hopkinsville;600;OTRA;(36.8655556,-87.4886111)
28/09/2013;osprey;30;OTRA;(27.1958333,-82.4905556)
28/09/2002;mesa;120;OTRA;(33.4222222,-111.8219444)
07/08/2000;molalla;60;OTRA;(45.1475,-122.5758333)
12/11/1998;bend;600;OTRA;(44.0583333,-121.3141667)
04/07/2012;naperville;240;OTRA;(41.7858333,-88.1472222)
10/07/1951;provo;1800;OTRA;(40.2338889,-111.6577778)
04/09/2003;rochelle;10;OTRA;(41.9238889,-89.0686111)
27/01/2002;olney;10;OTRA;(39.1530556,-77.0672222)
14/09/2009;vallejo;5;OTRA;(38.1041667,-122.2555556)
28/07/1999;lebanon;30;OTRA;(44.5366667,-122.9058333)
26/08/1998;mariposa;5;OTRA;(37.485,-119.9652778)
01/12/2001;el paso (outside);600;OTRA;(31.7586111,-106.4863889)
13/03/1997;buckeye;300;OTRA;(33.3702778,-112.5830556)
30/03/2000;newton;180;OTRA;(42.3369444,-71.2097222)
06/10/2000;seattle;5;OTRA;(47.6063889,-122.3308333)
22/08/2012;merrick;1200;TRIANGULAR;(40.6627778,-73.5519444)
02/01/2012;colorado springs;30;OTRA;(38.8338889,-104.8208333)
13/12/2010;eufaula;600;OTRA;(31.8911111,-85.1455556)
23/01/2014;fort washakie;3600;OTRA;(43.0063889,-108.8816667)
17/02/2002;moses lake;120;OTRA;(47.1302778,-119.2769444)
19/11/1998;phoenix;5400;OTRA;(33.4483333,-112.0733333)
01/10/1999;san antonio;30;OTRA;(29.4238889,-98.4933333)
07/09/1999;clarendon (north of);60;OTRA;(34.6930556,-91.3136111)
29/04/2004;wickenburg;1200;OTRA;(33.9686111,-112.7288889)
10/02/2005;waukesha;10;OTRA;(43.0116667,-88.2313889)
11/10/2004;arroyo grande;60;CIRCULAR;(35.1186111,-120.5897222)
24/11/2006;wakeeney (near  trego county) (e on interstate 70);6;OTRA;(39.025,-99.8791667)
27/10/2005;jacksonville;1800;OTRA;(34.7538889,-77.4305556)
15/06/1984;spalding;3600;OTRA;(41.6888889,-98.3630556)
16/01/2000;davis;60;CIRCULAR;(38.545,-121.7394444)
19/01/1999;provo;2;OTRA;(40.2338889,-111.6577778)
10/11/2007;roanoke;1800;OTRA;(37.2708333,-79.9416667)
01/06/1980;hamburg;10;OTRA;(42.7158333,-78.8297222)
02/12/2013;titusville;300;CIRCULAR;(28.6119444,-80.8077778)
05/04/2014;savannah;7200;OTRA;(32.0833333,-81.1)
05/05/2000;simpsonville;1200;OTRA;(34.7369444,-82.2544444)
16/11/1999;diamond bar;30;OTRA;(34.0286111,-117.8094444)
01/10/1961;toledo;180;OTRA;(41.6638889,-83.5552778)
03/12/2007;albuquerque;15;OTRA;(35.0844444,-106.6505556)
04/09/1999;richmond (just east of);240;TRIANGULAR;(39.8288889,-84.8902778)
13/03/1997;prescott;600;OTRA;(34.54,-112.4677778)
09/12/2004;chico;5;TRIANGULAR;(39.7286111,-121.8363889)
12/01/2008;hampton;15;OTRA;(36.2841667,-82.1727778)
13/04/2001;baltimore;180;OTRA;(39.2902778,-76.6125)
03/07/2008;new york city (brooklyn);1200;TRIANGULAR;(40.7141667,-74.0063889)
18/06/2002;laconia;1800;OTRA;(43.5277778,-71.4708333)
09/01/2013;wheatland;420;OTRA;(41.8316667,-90.8380556)
23/08/2013;eleven mile corner;20;OTRA;(32.8794444,-111.5663889)
02/10/2004;orange beach;900;OTRA;(30.2941667,-87.5736111)
08/07/1981;christiansburg;600;OTRA;(37.1297222,-80.4091667)
06/05/1979;watson;300;OTRA;(30.5755556,-90.9530556)
17/06/2010;seattle;300;OTRA;(47.6063889,-122.3308333)
28/09/2013;cumming;2;OTRA;(34.2072222,-84.1402778)
12/06/2013;edmonds;480;OTRA;(47.8108333,-122.3761111)
19/08/2013;rochester;120;CIRCULAR;(46.8219444,-123.095)
06/07/1999;stokes county;180;OTRA;(35.7163889,-77.265)
27/02/2003;hudson;40;CIRCULAR;(41.24,-81.4408333)
24/12/2012;salem;180;CIRCULAR;(44.9430556,-123.0338889)
01/11/1997;bridgewater;600;TRIANGULAR;(41.9902778,-70.9755556)
21/03/2009;riverton;3600;OTRA;(40.5219444,-111.9383333)
06/10/2007;franklinton;18;OTRA;(30.8469444,-90.1530556)
10/04/1999;saratoga lake;720;OTRA;(43.0511111,-73.7219444)
09/02/2004;lebanon;240;OTRA;(40.0483333,-86.4691667)
15/12/2006;snellville;10;OTRA;(33.8572222,-84.02)
18/06/1999;vestal;180;OTRA;(42.085,-76.0541667)
03/06/2013;bowling green;300;OTRA;(36.9902778,-86.4436111)
19/08/1999;columbia;60;OTRA;(38.9516667,-92.3338889)
17/10/2012;machias;240;OTRA;(44.715,-67.4619444)
04/07/2009;chester;420;OTRA;(40.6130556,-80.5630556)
17/08/2013;phoenixville;300;OTRA;(40.1302778,-75.5152778)
16/10/2002;ocala;120;OTRA;(29.1869444,-82.1402778)
17/07/2013;westminster;240;CIRCULAR;(39.8366667,-105.0366667)
01/11/1997;new york city (bronx);300;OTRA;(40.7141667,-74.0063889)
19/09/1999;bothell;10;OTRA;(47.7625,-122.2041667)
17/11/1998;port orange (daytona beach);15;TRIANGULAR;(29.1380556,-80.9958333)
19/11/2003;fairfield;180;TRIANGULAR;(41.0086111,-91.9625)
25/07/2009;wildwood crest;8;TRIANGULAR;(38.9747222,-74.8338889)
16/10/2012;johnson city;3600;OTRA;(36.3133333,-82.3536111)
17/10/2001;battle ground;300;OTRA;(45.7811111,-122.5322222)
28/05/2002;bakersfield;20;OTRA;(35.3733333,-119.0177778)
06/11/2011;frankfort;7200;OTRA;(38.2008333,-84.8733333)
15/08/2013;sterling heights;50;OTRA;(42.5802778,-83.0302778)
17/11/2013;carlsbad;300;CIRCULAR;(32.4205556,-104.2283333)
16/08/2011;shawnee;180;OTRA;(39.0416667,-94.72)
16/02/1999;brady (5 mi. north of);300;OTRA;(31.135,-99.3347222)
15/09/2001;portage;60;OTRA;(43.5391667,-89.4625)
08/09/2002;germantown;4;OTRA;(35.0866667,-89.81)
11/02/2004;yreka;15;OTRA;(41.7355556,-122.6333333)
01/06/1997;raton (south of  ft. lincoln rest stop);180;OTRA;(36.9033333,-104.4386111)
08/01/2007;otley;30;OTRA;(41.4588889,-93.0355556)
06/06/2003;sunbury;20;OTRA;(40.2425,-82.8591667)
10/11/2012;orlando;900;CIRCULAR;(28.5380556,-81.3794444)
16/10/1998;sacramento;300;TRIANGULAR;(38.5816667,-121.4933333)
28/11/2006;lawrenceville;5;OTRA;(33.9561111,-83.9880556)
15/10/1982;barton;1200;OTRA;(44.7480556,-72.1766667)
02/03/2008;san francisco;10;OTRA;(37.775,-122.4183333)
25/08/2012;lansing;240;OTRA;(41.5647222,-87.5388889)
16/10/2002;portland;15;OTRA;(45.5236111,-122.675)
31/08/2011;louisburg;120;CIRCULAR;(36.0988889,-78.3013889)
15/02/1997;prescott valley (4-5  miles east of);2400;OTRA;(34.61,-112.315)
19/11/2000;benicia;30;OTRA;(38.0494444,-122.1575)
23/09/2013;lakewood;20;OTRA;(39.7047222,-105.0808333)
28/10/2000;poughkeepsie;2700;TRIANGULAR;(41.7002778,-73.9213889)
27/09/2013;denver;240;OTRA;(40.2330556,-76.1375)
20/06/2008;hayden;15;OTRA;(40.4919444,-107.2569444)
03/08/1978;coldwater;600;OTRA;(41.9402778,-85.0005556)
01/01/2014;great falls;30;OTRA;(47.5002778,-111.3)
24/10/1999;gardena (los angeles county);420;OTRA;(33.8883333,-118.3080556)
25/11/1998;gulf shores;180;OTRA;(30.2458333,-87.7008333)
22/07/2009;seattle;1500;OTRA;(47.6063889,-122.3308333)
01/08/2011;danville;7200;OTRA;(36.5858333,-79.3952778)
13/10/2003;warsaw;180;OTRA;(41.2380556,-85.8530556)
01/08/1958;derby (new haven);900;OTRA;(41.3205556,-73.0894444)
06/03/2010;cape neddick;10;CIRCULAR;(43.1936111,-70.6213889)
03/10/2000;hayward;7;OTRA;(37.6688889,-122.0797222)
14/10/2003;trego;60;OTRA;(45.8997222,-91.8208333)
21/10/1973;baltimore;900;OTRA;(39.2902778,-76.6125)
24/10/2004;puyallup;1200;TRIANGULAR;(47.1855556,-122.2916667)
09/10/2011;sherman oaks;10;OTRA;(34.1511111,-118.4483333)
15/10/1967;saugus;180;OTRA;(34.4113889,-118.5391667)
08/10/2011;binghamton;900;OTRA;(42.0986111,-75.9183333)
19/10/1992;new york city (jamaica) (queens);8;OTRA;(40.7141667,-74.0063889)
19/09/2009;zumbrota;8;OTRA;(44.2941667,-92.6688889)
01/10/2006;boulder;30;OTRA;(40.015,-105.27)
14/10/2006;fairfield;4;OTRA;(41.1411111,-73.2641667)
02/10/2008;marshalltown;5;TRIANGULAR;(42.0494444,-92.9077778)
30/09/2001;lakewood;1200;OTRA;(39.7047222,-105.0808333)
01/10/1961;tulsa;120;OTRA;(36.1538889,-95.9925)
21/09/2007;huntington beach;180;OTRA;(33.6602778,-117.9983333)
15/09/2010;barnwell;30;OTRA;(33.2447222,-81.3588889)
19/06/2007;hemet;3600;OTRA;(33.7475,-116.9711111)
16/02/2001;burbank;300;OTRA;(34.1808333,-118.3080556)
19/09/2009;ellington;15;OTRA;(41.9038889,-72.4702778)
04/07/2008;brighton;240;OTRA;(42.5294444,-83.7802778)
28/08/2009;anchorage;1200;OTRA;(61.2180556,-149.9002778)
22/11/2005;woodstock;300;TRIANGULAR;(34.1013889,-84.5194444)
05/03/2009;virgie;180;OTRA;(37.335,-82.5797222)
10/09/2006;claremont;600;OTRA;(34.0966667,-117.7188889)
01/03/2002;palmetto;300;OTRA;(33.5177778,-84.6697222)
02/10/2011;san angelo;2;OTRA;(31.4636111,-100.4366667)
14/02/2012;wynne;240;OTRA;(35.2244444,-90.7866667)
04/07/2011;pontiac;1200;OTRA;(42.6388889,-83.2911111)
16/12/2006;canton;1200;OTRA;(40.7988889,-81.3786111)
26/04/2006;ishpeming;600;OTRA;(46.4886111,-87.6675)
28/10/2011;anderson;60;OTRA;(34.5033333,-82.6502778)
29/12/2009;new york city (brooklyn);300;OTRA;(40.7141667,-74.0063889)
01/07/2009;lynden;10;OTRA;(48.9466667,-122.4508333)
24/12/2011;kirkland;900;OTRA;(47.6816667,-122.2075)
17/07/2009;santa fe;120;OTRA;(35.6869444,-105.9372222)
09/01/2008;lebanon;360;OTRA;(40.0483333,-86.4691667)
01/10/2012;racine;900;OTRA;(42.7261111,-87.7827778)
25/07/2013;point pleasant;600;OTRA;(38.8444444,-82.1372222)
10/08/2010;highland;3600;OTRA;(40.45,-111.7694444)
01/07/1995;myrtle beach;15;OTRA;(33.6888889,-78.8869444)
29/10/2004;indianapolis;240;OTRA;(39.7683333,-86.1580556)
02/05/2007;new york city (manhattan);7200;TRIANGULAR;(40.7141667,-74.0063889)
12/01/2005;belleville;4;OTRA;(38.52,-89.9838889)
17/10/2005;orlando;8;OTRA;(28.5380556,-81.3794444)
10/08/2002;redding;3600;OTRA;(40.5866667,-122.3905556)
24/11/2013;lake stevens;30;OTRA;(48.0152778,-122.0625)
01/09/2013;antioch;1;OTRA;(42.4772222,-88.0955556)
15/10/1975;killeen;240;OTRA;(31.1169444,-97.7275)
04/07/2010;port richey;240;OTRA;(28.2713889,-82.7197222)
17/02/2008;portland;360;OTRA;(45.5236111,-122.675)
03/12/2008;rehoboth beach;10;OTRA;(38.7208333,-75.0763889)
21/07/2009;chicago;20;OTRA;(41.85,-87.65)
22/08/2006;ponte vedra beach;180;OTRA;(30.2394444,-81.3858333)
10/06/2013;jamestown;120;OTRA;(42.0969444,-79.2355556)
28/12/2008;peoria;600;OTRA;(40.6936111,-89.5888889)
06/11/2008;tampa;300;OTRA;(27.9472222,-82.4586111)
20/09/1989;sierra madre;30;OTRA;(34.1616667,-118.0519444)
01/01/2003;imperial beach;600;OTRA;(32.5838889,-117.1122222)
01/09/2007;raymond;600;OTRA;(43.0361111,-71.1838889)
24/04/2009;gainesville;20;TRIANGULAR;(29.6513889,-82.325)
24/06/2012;fulton;900;OTRA;(38.8466667,-91.9477778)
13/06/2012;columbus;15;OTRA;(39.9611111,-82.9988889)
15/06/2005;durham;30;OTRA;(35.9938889,-78.8988889)
31/10/2003;panton;180;TRIANGULAR;(44.1486111,-73.3408333)
03/10/2006;orange;600;OTRA;(33.7877778,-117.8522222)
01/01/2013;odessa;20;TRIANGULAR;(31.8455556,-102.3672222)
31/10/2003;baytown;900;OTRA;(29.7352778,-94.9772222)
20/03/2012;surfside beach;1800;OTRA;(33.6058333,-78.9733333)
05/02/2012;wewoka;300;TRIANGULAR;(35.1586111,-96.4930556)
13/03/2005;metairie;5;OTRA;(29.9838889,-90.1527778)
01/04/2014;boynton beach;240;CIRCULAR;(26.525,-80.0666667)
04/08/2013;columbus;5;OTRA;(39.9611111,-82.9988889)
27/10/2010;new kent county;180;OTRA;(37.5175,-76.9791667)
09/06/2006;new york city (bronx);12;OTRA;(40.7141667,-74.0063889)
25/07/2009;oak harbor;60;OTRA;(48.2933333,-122.6419444)
23/08/2013;pleasant hill;1200;OTRA;(37.9480556,-122.0597222)
17/02/2004;pittsburgh;1500;OTRA;(40.4405556,-79.9961111)
01/08/2008;gladstone;3;OTRA;(39.2038889,-94.5544444)
04/07/2009;apalachicola;20;OTRA;(29.7255556,-84.9833333)
15/03/2004;oklahoma city;600;CIRCULAR;(35.4675,-97.5161111)
24/11/2012;anniston;180;OTRA;(33.6597222,-85.8316667)
15/07/1952;north bend;180;OTRA;(47.4958333,-121.7855556)
09/08/2008;olema;30;TRIANGULAR;(38.0408333,-122.7869444)
14/05/2004;omaha;6;OTRA;(41.2586111,-95.9375)
12/06/2012;omaha;3600;OTRA;(41.2586111,-95.9375)
21/04/2009;new york city;300;OTRA;(40.7141667,-74.0063889)
13/08/2010;kent;2;TRIANGULAR;(47.3811111,-122.2336111)
06/02/2010;vernon;180;TRIANGULAR;(41.1983333,-74.4836111)
30/01/1987;east meadow;1020;OTRA;(40.7138889,-73.5594444)
26/03/1999;bowie;4;OTRA;(39.0066667,-76.7794444)
20/04/2007;norwich;5;TRIANGULAR;(42.5311111,-75.5238889)
16/06/2012;moultonborough;120;OTRA;(43.7547222,-71.3972222)
02/08/2008;stockton;6;OTRA;(37.9577778,-121.2897222)
04/09/2010;crete;60;TRIANGULAR;(41.4444444,-87.6313889)
09/09/2000;hermitage;15;TRIANGULAR;(41.2333333,-80.4488889)
11/09/2003;saratoga;600;CIRCULAR;(37.2638889,-122.0219444)
21/09/2008;park hills;10800;OTRA;(37.8541667,-90.5180556)
13/10/2010;cincinnati;300;OTRA;(39.1619444,-84.4569444)
18/10/2012;rumford;1800;OTRA;(41.8452778,-71.3525)
24/10/2008;indianapolis;180;OTRA;(39.7683333,-86.1580556)
28/10/2009;merritt island;300;CIRCULAR;(28.5388889,-80.6722222)
06/10/2011;bangs;1800;OTRA;(31.7169444,-99.1322222)
06/11/2012;pawleys island;20;CIRCULAR;(33.4330556,-79.1216667)
16/11/1999;west chester;30;OTRA;(39.0875,-81.9227778)
05/11/2012;moncks corner;7;OTRA;(33.1958333,-80.0133333)
23/11/2013;spokane;600;OTRA;(47.6588889,-117.425)
12/12/2008;waynesville;30;TRIANGULAR;(31.2291667,-81.7894444)
12/12/2011;lacey;2;OTRA;(47.0344444,-122.8219444)
16/11/1999;south lyon;120;OTRA;(42.4605556,-83.6516667)
17/02/2012;newburgh;300;TRIANGULAR;(41.5033333,-74.0108333)
27/02/2014;churchton;300;CIRCULAR;(38.8025,-76.5372222)
10/12/1999;woodbridge;180;OTRA;(40.5575,-74.285)
06/03/2005;follansbee;20;OTRA;(40.3275,-80.5961111)
14/04/2011;valley acres;300;OTRA;(35.2061111,-119.4058333)
16/04/2008;kent;15;OTRA;(41.1536111,-81.3580556)
16/04/2004;logansport;60;OTRA;(40.7544444,-86.3566667)
05/09/2001;parkersburg;30;OTRA;(39.2666667,-81.5616667)
06/05/2006;newburgh;30;OTRA;(41.5033333,-74.0108333)
15/06/2013;hugo;1200;OTRA;(45.16,-92.9930556)
24/06/1999;bouse;600;OTRA;(33.9325,-114.005)
07/06/2005;patterson;15;OTRA;(37.4716667,-121.1286111)
17/07/2002;duluth;360;TRIANGULAR;(34.0027778,-84.1447222)
31/07/2012;livermore;300;OTRA;(37.6819444,-121.7669444)
11/08/2007;los angeles;300;OTRA;(34.0522222,-118.2427778)
23/08/2013;south portland;120;OTRA;(43.6413889,-70.2413889)
06/08/2004;marion;600;OTRA;(41.7,-70.7633333)
17/08/2010;arlington;1800;TRIANGULAR;(32.7355556,-97.1077778)
15/09/2012;phoenix;2400;OTRA;(33.4483333,-112.0733333)
28/06/2001;spearfish;2700;OTRA;(44.4908333,-103.8588889)
01/06/2000;albuquerque;2400;OTRA;(35.0844444,-106.6505556)
01/10/2011;mccomb;10;OTRA;(31.2436111,-90.4530556)
31/08/2013;oakland;20;OTRA;(37.8044444,-122.2697222)
20/07/1975;blackstone;900;OTRA;(42.0177778,-71.5416667)
20/10/1964;new iberia;300;CIRCULAR;(30.0033333,-91.8186111)
10/11/2006;fort lauderdale (near);10;TRIANGULAR;(26.1219444,-80.1436111)
01/12/1989;kansas city;300;OTRA;(39.0997222,-94.5783333)
17/10/1986;bartlesville;600;OTRA;(36.7472222,-95.9805556)
21/11/1953;pendleton (2-2 1/2 mi. se of);180;OTRA;(39.9975,-85.7466667)
27/02/2003;patoka;300;OTRA;(38.4069444,-87.5855556)
15/06/1998;lancaster;60;CIRCULAR;(42.9005556,-78.6705556)
27/06/2008;lake orion;180;OTRA;(42.7844444,-83.2397222)
15/04/1997;lincoln;1200;OTRA;(40.8,-96.6666667)
01/03/1993;prescott;900;OTRA;(34.54,-112.4677778)
07/04/2004;savannah;30;TRIANGULAR;(32.0833333,-81.1)
06/07/2013;hiram;120;OTRA;(33.8755556,-84.7622222)
07/05/1999;roy;1440;OTRA;(41.1616667,-112.0255556)
07/04/2012;ludowici;3;OTRA;(31.7077778,-81.7425)
16/10/1998;breckenridge;120;OTRA;(32.7555556,-98.9019444)
15/06/1978;chattanooga;30;OTRA;(35.0455556,-85.3097222)
15/10/1998;round rock;15;OTRA;(30.5080556,-97.6786111)
10/04/2005;greenwood;60;TRIANGULAR;(39.6136111,-86.1066667)
17/04/2008;nevada;1800;OTRA;(33.0422222,-96.3736111)
17/04/2009;orono (university of maine);420;TRIANGULAR;(44.8830556,-68.6725)
20/04/2007;littleton;4;OTRA;(39.6133333,-105.0161111)
24/05/2009;las cruces;900;CIRCULAR;(32.3122222,-106.7777778)
30/04/2011;santa fe;15;OTRA;(35.6869444,-105.9372222)
31/08/2002;louisville;3600;OTRA;(38.2541667,-85.7594444)
10/08/1982;marysville;60;OTRA;(39.1458333,-121.5902778)
02/08/2002;henderson;600;OTRA;(36.0397222,-114.9811111)
10/08/2007;indianapolis;120;TRIANGULAR;(39.7683333,-86.1580556)
13/08/2010;durango;300;OTRA;(37.2752778,-107.8794444)
19/08/1999;great falls;300;OTRA;(47.5002778,-111.3)
22/08/2009;san diego;5;CIRCULAR;(32.7152778,-117.1563889)
26/08/2010;springdale;105;OTRA;(36.1866667,-94.1286111)
05/08/1975;richmond;300;OTRA;(37.5536111,-77.4605556)
06/08/2012;los banos;20;OTRA;(37.0583333,-120.8488889)
23/07/1997;los angeles;300;OTRA;(34.0522222,-118.2427778)
24/12/2003;wenatchee;900;OTRA;(47.4236111,-120.3091667)
25/12/2013;berlin;900;OTRA;(43.9680556,-88.9433333)
25/12/1994;cincinnati;300;CIRCULAR;(39.1619444,-84.4569444)
24/12/2010;chelsea;10;TRIANGULAR;(42.3916667,-71.0333333)
02/12/2004;del rio;180;OTRA;(29.3625,-100.8963889)
14/12/2011;charlotte;2;OTRA;(35.2269444,-80.8433333)
28/02/2000;walworth;3;CIRCULAR;(42.5311111,-88.5994444)
22/02/2007;hermitage;40;TRIANGULAR;(36.1961111,-86.6225)
02/02/2010;youngsville;240;OTRA;(30.0994444,-91.99)
02/08/2013;river falls;600;CIRCULAR;(44.8613889,-92.6236111)
10/03/2012;ventura;1800;CIRCULAR;(34.2783333,-119.2922222)
05/11/1999;santa clara;600;OTRA;(37.3541667,-121.9541667)
11/09/2009;chicago;2400;OTRA;(41.85,-87.65)
30/09/2005;tinley park;1200;TRIANGULAR;(41.5733333,-87.7844444)
01/09/1974;sitka (north of&#44 st. john bay);300;OTRA;(57.0530556,-135.33)
